uid,group_id,step,country,category,sub_category,variant,question,expected_answer,actual_answer,question_rationale
sd35_nigeria_fashion_makeup_traditional::3,sd35_nigeria_fashion_makeup_traditional,3,nigeria,fashion,makeup,traditional,Are there elements that violate traditional nigeria dress codes or customs?,no,no,Template-based question for fashion traditional in nigeria
sd35_nigeria_fashion_makeup_traditional::4,sd35_nigeria_fashion_makeup_traditional,4,nigeria,fashion,makeup,traditional,Does the clothing show traditional nigeria garments and textiles?,yes,yes,Template-based question for fashion traditional in nigeria
sd35_nigeria_fashion_makeup_traditional::4,sd35_nigeria_fashion_makeup_traditional,4,nigeria,fashion,makeup,traditional,Are there modern Western fashion elements that contradict traditional nigeria dress?,no,no,Template-based question for fashion traditional in nigeria
sd35_nigeria_fashion_makeup_traditional::4,sd35_nigeria_fashion_makeup_traditional,4,nigeria,fashion,makeup,traditional,"Do the garments use traditional nigeria colors, patterns, and styling?",yes,no,Template-based question for fashion traditional in nigeria
sd35_nigeria_fashion_makeup_traditional::4,sd35_nigeria_fashion_makeup_traditional,4,nigeria,fashion,makeup,traditional,Are there elements that violate traditional nigeria dress codes or customs?,no,no,Template-based question for fashion traditional in nigeria
sd35_nigeria_fashion_makeup_traditional::5,sd35_nigeria_fashion_makeup_traditional,5,nigeria,fashion,makeup,traditional,Does the clothing show traditional nigeria garments and textiles?,yes,yes,Template-based question for fashion traditional in nigeria
sd35_nigeria_fashion_makeup_traditional::5,sd35_nigeria_fashion_makeup_traditional,5,nigeria,fashion,makeup,traditional,Are there modern Western fashion elements that contradict traditional nigeria dress?,no,no,Template-based question for fashion traditional in nigeria
sd35_nigeria_fashion_makeup_traditional::5,sd35_nigeria_fashion_makeup_traditional,5,nigeria,fashion,makeup,traditional,"Do the garments use traditional nigeria colors, patterns, and styling?",yes,no,Template-based question for fashion traditional in nigeria
sd35_nigeria_fashion_makeup_traditional::5,sd35_nigeria_fashion_makeup_traditional,5,nigeria,fashion,makeup,traditional,Are there elements that violate traditional nigeria dress codes or customs?,no,no,Template-based question for fashion traditional in nigeria
sd35_nigeria_food_beverage_general::step0,sd35_nigeria_food_beverage_general,step0,nigeria,food,beverage,general,Does the food represent typical nigeria culinary traditions?,yes,yes,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::step0,sd35_nigeria_food_beverage_general,step0,nigeria,food,beverage,general,Are there foreign culinary elements unrelated to nigeria cuisine?,no,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::step0,sd35_nigeria_food_beverage_general,step0,nigeria,food,beverage,general,Would this dish be recognizable as part of nigeria food culture?,yes,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::step0,sd35_nigeria_food_beverage_general,step0,nigeria,food,beverage,general,Are there elements that would be culturally inappropriate in nigeria cuisine?,no,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::1,sd35_nigeria_food_beverage_general,1,nigeria,food,beverage,general,Does the food represent typical nigeria culinary traditions?,yes,yes,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::1,sd35_nigeria_food_beverage_general,1,nigeria,food,beverage,general,Are there foreign culinary elements unrelated to nigeria cuisine?,no,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::1,sd35_nigeria_food_beverage_general,1,nigeria,food,beverage,general,Would this dish be recognizable as part of nigeria food culture?,yes,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::1,sd35_nigeria_food_beverage_general,1,nigeria,food,beverage,general,Are there elements that would be culturally inappropriate in nigeria cuisine?,no,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::2,sd35_nigeria_food_beverage_general,2,nigeria,food,beverage,general,Does the food represent typical nigeria culinary traditions?,yes,yes,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::2,sd35_nigeria_food_beverage_general,2,nigeria,food,beverage,general,Are there foreign culinary elements unrelated to nigeria cuisine?,no,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::2,sd35_nigeria_food_beverage_general,2,nigeria,food,beverage,general,Would this dish be recognizable as part of nigeria food culture?,yes,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::2,sd35_nigeria_food_beverage_general,2,nigeria,food,beverage,general,Are there elements that would be culturally inappropriate in nigeria cuisine?,no,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::3,sd35_nigeria_food_beverage_general,3,nigeria,food,beverage,general,Does the food represent typical nigeria culinary traditions?,yes,yes,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::3,sd35_nigeria_food_beverage_general,3,nigeria,food,beverage,general,Are there foreign culinary elements unrelated to nigeria cuisine?,no,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::3,sd35_nigeria_food_beverage_general,3,nigeria,food,beverage,general,Would this dish be recognizable as part of nigeria food culture?,yes,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::3,sd35_nigeria_food_beverage_general,3,nigeria,food,beverage,general,Are there elements that would be culturally inappropriate in nigeria cuisine?,no,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::4,sd35_nigeria_food_beverage_general,4,nigeria,food,beverage,general,Does the food represent typical nigeria culinary traditions?,yes,yes,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::4,sd35_nigeria_food_beverage_general,4,nigeria,food,beverage,general,Are there foreign culinary elements unrelated to nigeria cuisine?,no,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::4,sd35_nigeria_food_beverage_general,4,nigeria,food,beverage,general,Would this dish be recognizable as part of nigeria food culture?,yes,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::4,sd35_nigeria_food_beverage_general,4,nigeria,food,beverage,general,Are there elements that would be culturally inappropriate in nigeria cuisine?,no,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::5,sd35_nigeria_food_beverage_general,5,nigeria,food,beverage,general,Does the food represent typical nigeria culinary traditions?,yes,yes,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::5,sd35_nigeria_food_beverage_general,5,nigeria,food,beverage,general,Are there foreign culinary elements unrelated to nigeria cuisine?,no,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::5,sd35_nigeria_food_beverage_general,5,nigeria,food,beverage,general,Would this dish be recognizable as part of nigeria food culture?,yes,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_general::5,sd35_nigeria_food_beverage_general,5,nigeria,food,beverage,general,Are there elements that would be culturally inappropriate in nigeria cuisine?,no,no,Template-based question for food general in nigeria
sd35_nigeria_food_beverage_modern::step0,sd35_nigeria_food_beverage_modern,step0,nigeria,food,beverage,modern,Does the food represent contemporary nigeria cuisine and dining trends?,yes,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::step0,sd35_nigeria_food_beverage_modern,step0,nigeria,food,beverage,modern,Are there outdated traditional elements inappropriate for modern nigeria food?,no,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::step0,sd35_nigeria_food_beverage_modern,step0,nigeria,food,beverage,modern,Does the dish reflect current nigeria culinary innovations and preferences?,yes,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::step0,sd35_nigeria_food_beverage_modern,step0,nigeria,food,beverage,modern,Does the food ignore modern nigeria dietary trends and cooking techniques?,no,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::1,sd35_nigeria_food_beverage_modern,1,nigeria,food,beverage,modern,Does the food represent contemporary nigeria cuisine and dining trends?,yes,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::1,sd35_nigeria_food_beverage_modern,1,nigeria,food,beverage,modern,Are there outdated traditional elements inappropriate for modern nigeria food?,no,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::1,sd35_nigeria_food_beverage_modern,1,nigeria,food,beverage,modern,Does the dish reflect current nigeria culinary innovations and preferences?,yes,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::1,sd35_nigeria_food_beverage_modern,1,nigeria,food,beverage,modern,Does the food ignore modern nigeria dietary trends and cooking techniques?,no,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::2,sd35_nigeria_food_beverage_modern,2,nigeria,food,beverage,modern,Does the food represent contemporary nigeria cuisine and dining trends?,yes,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::2,sd35_nigeria_food_beverage_modern,2,nigeria,food,beverage,modern,Are there outdated traditional elements inappropriate for modern nigeria food?,no,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::2,sd35_nigeria_food_beverage_modern,2,nigeria,food,beverage,modern,Does the dish reflect current nigeria culinary innovations and preferences?,yes,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::2,sd35_nigeria_food_beverage_modern,2,nigeria,food,beverage,modern,Does the food ignore modern nigeria dietary trends and cooking techniques?,no,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::3,sd35_nigeria_food_beverage_modern,3,nigeria,food,beverage,modern,Does the food represent contemporary nigeria cuisine and dining trends?,yes,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::3,sd35_nigeria_food_beverage_modern,3,nigeria,food,beverage,modern,Are there outdated traditional elements inappropriate for modern nigeria food?,no,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::3,sd35_nigeria_food_beverage_modern,3,nigeria,food,beverage,modern,Does the dish reflect current nigeria culinary innovations and preferences?,yes,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::3,sd35_nigeria_food_beverage_modern,3,nigeria,food,beverage,modern,Does the food ignore modern nigeria dietary trends and cooking techniques?,no,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::4,sd35_nigeria_food_beverage_modern,4,nigeria,food,beverage,modern,Does the food represent contemporary nigeria cuisine and dining trends?,yes,yes,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::4,sd35_nigeria_food_beverage_modern,4,nigeria,food,beverage,modern,Are there outdated traditional elements inappropriate for modern nigeria food?,no,no,Template-based question for food modern in nigeria
sd35_nigeria_food_beverage_modern::4,sd35_nigeria_food_beverage_modern,4,nigeria,food,beverage,modern,Does the dish reflect current nigeria culinary innovations and preferences?,yes,no,Template-based question for food modern in nigeria
