prompt,editing_prompt,step0_path,step1_path,step2_path,step3_path,step4_path,step5_path
"Modern dance in the United States, photorealistic.",Change the image to represent modern dance in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_art_dance_modern.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_art_dance_modern_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_art_dance_modern_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_art_dance_modern_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_art_dance_modern_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_art_dance_modern_5.png
"Traditional dance in the United States, photorealistic.",Change the image to represent traditional dance in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_art_dance_traditional.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_art_dance_traditional_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_art_dance_traditional_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_art_dance_traditional_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_art_dance_traditional_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_art_dance_traditional_5.png
"Painting in the United States, photorealistic.",Change the image to represent painting in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_art_painting_general.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_art_painting_general_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_art_painting_general_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_art_painting_general_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_art_painting_general_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_art_painting_general_5.png
"Modern painting in the United States, photorealistic.",Change the image to represent modern painting in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_art_painting_modern.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_art_painting_modern_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_art_painting_modern_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_art_painting_modern_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_art_painting_modern_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_art_painting_modern_5.png
"Traditional painting in the United States, photorealistic.",Change the image to represent traditional painting in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_art_painting_traditional.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_art_painting_traditional_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_art_painting_traditional_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_art_painting_traditional_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_art_painting_traditional_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_art_painting_traditional_5.png
"Sculpture in the United States, photorealistic.",Change the image to represent sculpture in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_art_sculpture_general.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_art_sculpture_general_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_art_sculpture_general_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_art_sculpture_general_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_art_sculpture_general_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_art_sculpture_general_5.png
"Modern sculpture in the United States, photorealistic.",Change the image to represent modern sculpture in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_art_sculpture_modern.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_art_sculpture_modern_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_art_sculpture_modern_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_art_sculpture_modern_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_art_sculpture_modern_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_art_sculpture_modern_5.png
"Traditional sculpture in the United States, photorealistic.",Change the image to represent traditional sculpture in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_art_sculpture_traditional.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_art_sculpture_traditional_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_art_sculpture_traditional_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_art_sculpture_traditional_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_art_sculpture_traditional_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_art_sculpture_traditional_5.png
"Festival in the United States, photorealistic.",Change the image to represent festival in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_festival_general.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_festival_general_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_festival_general_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_festival_general_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_festival_general_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_festival_general_5.png
"Modern festival in the United States, photorealistic.",Change the image to represent modern festival in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_festival_modern.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_festival_modern_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_festival_modern_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_festival_modern_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_festival_modern_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_festival_modern_5.png
"Traditional festival in the United States, photorealistic.",Change the image to represent traditional festival in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_festival_traditional.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_festival_traditional_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_festival_traditional_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_festival_traditional_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_festival_traditional_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_festival_traditional_5.png
"Funeral in the United States, photorealistic.",Change the image to represent funeral in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_funeral_general.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_funeral_general_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_funeral_general_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_funeral_general_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_funeral_general_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_funeral_general_5.png
"Modern funeral in the United States, photorealistic.",Change the image to represent modern funeral in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_funeral_modern.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_funeral_modern_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_funeral_modern_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_funeral_modern_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_funeral_modern_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_funeral_modern_5.png
"Traditional funeral in the United States, photorealistic.",Change the image to represent traditional funeral in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_funeral_traditional.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_funeral_traditional_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_funeral_traditional_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_funeral_traditional_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_funeral_traditional_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_funeral_traditional_5.png
"Game in the United States, photorealistic.",Change the image to represent game in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_game_general.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_game_general_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_game_general_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_game_general_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_game_general_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_game_general_5.png
"Modern game in the United States, photorealistic.",Change the image to represent modern game in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_game_modern.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_game_modern_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_game_modern_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_game_modern_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_game_modern_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_game_modern_5.png
"Traditional game in the United States, photorealistic.",Change the image to represent traditional game in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_game_traditional.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_game_traditional_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_game_traditional_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_game_traditional_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_game_traditional_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_game_traditional_5.png
"Religious ritual in the United States, photorealistic.",Change the image to represent religious ritual in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_religious_ritual_general.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_religious_ritual_general_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_religious_ritual_general_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_religious_ritual_general_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_religious_ritual_general_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_religious_ritual_general_5.png
"Modern eligious ritual in the United States, photorealistic.",Change the image to represent modern religious ritual in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_religious_ritual_modern.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_religious_ritual_modern_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_religious_ritual_modern_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_religious_ritual_modern_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_religious_ritual_modern_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_religious_ritual_modern_5.png
"Traditional religious ritual in the United States, photorealistic.",Change the image to represent traditional religious ritual in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_religious_ritual_traditional.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_religious_ritual_traditional_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_religious_ritual_traditional_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_religious_ritual_traditional_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_religious_ritual_traditional_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_religious_ritual_traditional_5.png
"Sport in the United States, photorealistic.",Change the image to represent sport in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_sport_general.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_sport_general_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_sport_general_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_sport_general_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_sport_general_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_sport_general_5.png
"Modern sport in the United States, photorealistic.",Change the image to represent modern sport in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_sport_modern.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_sport_modern_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_sport_modern_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_sport_modern_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_sport_modern_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_sport_modern_5.png
"Traditional sport in the United States, photorealistic.",Change the image to represent traditional sport in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_sport_traditional.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_sport_traditional_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_sport_traditional_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_sport_traditional_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_sport_traditional_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_sport_traditional_5.png
"Wedding in the United States, photorealistic.",Change the image to represent wedding in the United States.,/Users/chan/Downloads/iaseai26/dataset/hidream/base/hidream_united_states_event_wedding_general.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_1/hidream_united_states_event_wedding_general_1.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_2/hidream_united_states_event_wedding_general_2.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_3/hidream_united_states_event_wedding_general_3.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_4/hidream_united_states_event_wedding_general_4.png,/Users/chan/Downloads/iaseai26/dataset/hidream/edit_5/hidream_united_states_event_wedding_general_5.png
