uid,group_id,step,country,category,sub_category,variant,accuracy,precision,recall,f1,num_questions,processing_time,question_source,cultural_representative,prompt_alignment,is_best,is_worst
nextstep_nigeria_wildlife_animal_common::4,nextstep_nigeria_wildlife_animal_common,4,nigeria,wildlife,animal,common,0.5,0.0,0.0,0.0,4,4.26932168006897,enhanced_heuristic,1,1,True,False
nextstep_nigeria_wildlife_animal_common::5,nextstep_nigeria_wildlife_animal_common,5,nigeria,wildlife,animal,common,0.5,0.0,0.0,0.0,4,4.233147382736206,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_animal_general::step0,nextstep_nigeria_wildlife_animal_general,step0,nigeria,wildlife,animal,general,0.5,0.0,0.0,0.0,4,4.481459140777588,enhanced_heuristic,1,1,True,False
nextstep_nigeria_wildlife_animal_general::1,nextstep_nigeria_wildlife_animal_general,1,nigeria,wildlife,animal,general,0.5,0.0,0.0,0.0,4,4.465835809707642,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_animal_general::2,nextstep_nigeria_wildlife_animal_general,2,nigeria,wildlife,animal,general,0.5,0.0,0.0,0.0,4,4.473782539367676,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_animal_general::3,nextstep_nigeria_wildlife_animal_general,3,nigeria,wildlife,animal,general,0.5,0.0,0.0,0.0,4,4.406955242156982,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_animal_general::4,nextstep_nigeria_wildlife_animal_general,4,nigeria,wildlife,animal,general,0.5,0.0,0.0,0.0,4,4.403748035430908,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_animal_general::5,nextstep_nigeria_wildlife_animal_general,5,nigeria,wildlife,animal,general,0.5,0.0,0.0,0.0,4,4.471817493438721,enhanced_heuristic,1,1,False,True
nextstep_nigeria_wildlife_animal_national::step0,nextstep_nigeria_wildlife_animal_national,step0,nigeria,wildlife,animal,national,0.5,0.0,0.0,0.0,4,4.638222694396973,enhanced_heuristic,1,1,True,False
nextstep_nigeria_wildlife_animal_national::1,nextstep_nigeria_wildlife_animal_national,1,nigeria,wildlife,animal,national,0.5,0.0,0.0,0.0,4,4.63261604309082,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_animal_national::2,nextstep_nigeria_wildlife_animal_national,2,nigeria,wildlife,animal,national,0.5,0.0,0.0,0.0,4,4.6380627155303955,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_animal_national::3,nextstep_nigeria_wildlife_animal_national,3,nigeria,wildlife,animal,national,0.5,0.0,0.0,0.0,4,4.634599447250366,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_animal_national::4,nextstep_nigeria_wildlife_animal_national,4,nigeria,wildlife,animal,national,0.5,0.0,0.0,0.0,4,4.635547637939453,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_animal_national::5,nextstep_nigeria_wildlife_animal_national,5,nigeria,wildlife,animal,national,0.5,0.0,0.0,0.0,4,4.633793830871582,enhanced_heuristic,1,1,False,True
nextstep_nigeria_wildlife_plant_common::step0,nextstep_nigeria_wildlife_plant_common,step0,nigeria,wildlife,plant,common,0.5,0.0,0.0,0.0,4,1.3123512268066406,enhanced_heuristic,1,1,True,False
nextstep_nigeria_wildlife_plant_common::1,nextstep_nigeria_wildlife_plant_common,1,nigeria,wildlife,plant,common,0.5,0.0,0.0,0.0,4,1.2454497814178467,enhanced_heuristic,1,1,False,True
nextstep_nigeria_wildlife_plant_common::2,nextstep_nigeria_wildlife_plant_common,2,nigeria,wildlife,plant,common,0.5,0.0,0.0,0.0,4,1.2774622440338135,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_plant_common::3,nextstep_nigeria_wildlife_plant_common,3,nigeria,wildlife,plant,common,0.5,0.0,0.0,0.0,4,1.2465684413909912,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_plant_common::4,nextstep_nigeria_wildlife_plant_common,4,nigeria,wildlife,plant,common,0.5,0.0,0.0,0.0,4,1.2470910549163818,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_plant_common::5,nextstep_nigeria_wildlife_plant_common,5,nigeria,wildlife,plant,common,0.5,0.0,0.0,0.0,4,1.2443041801452637,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_plant_general::step0,nextstep_nigeria_wildlife_plant_general,step0,nigeria,wildlife,plant,general,0.5,0.0,0.0,0.0,4,1.283958911895752,enhanced_heuristic,1,1,True,False
nextstep_nigeria_wildlife_plant_general::1,nextstep_nigeria_wildlife_plant_general,1,nigeria,wildlife,plant,general,0.5,0.0,0.0,0.0,4,1.281090259552002,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_plant_general::2,nextstep_nigeria_wildlife_plant_general,2,nigeria,wildlife,plant,general,0.5,0.0,0.0,0.0,4,1.2815618515014648,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_plant_general::3,nextstep_nigeria_wildlife_plant_general,3,nigeria,wildlife,plant,general,0.5,0.0,0.0,0.0,4,1.2483434677124023,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_plant_general::4,nextstep_nigeria_wildlife_plant_general,4,nigeria,wildlife,plant,general,0.5,0.0,0.0,0.0,4,1.244781732559204,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_plant_general::5,nextstep_nigeria_wildlife_plant_general,5,nigeria,wildlife,plant,general,0.5,0.0,0.0,0.0,4,1.246955394744873,enhanced_heuristic,1,1,False,True
nextstep_nigeria_wildlife_plant_national::step0,nextstep_nigeria_wildlife_plant_national,step0,nigeria,wildlife,plant,national,0.5,0.0,0.0,0.0,4,1.1141183376312256,enhanced_heuristic,1,1,True,False
nextstep_nigeria_wildlife_plant_national::1,nextstep_nigeria_wildlife_plant_national,1,nigeria,wildlife,plant,national,0.5,0.0,0.0,0.0,4,1.1242311000823975,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_plant_national::2,nextstep_nigeria_wildlife_plant_national,2,nigeria,wildlife,plant,national,0.5,0.0,0.0,0.0,4,1.1221396923065186,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_plant_national::3,nextstep_nigeria_wildlife_plant_national,3,nigeria,wildlife,plant,national,0.5,0.0,0.0,0.0,4,1.1211462020874023,enhanced_heuristic,1,1,False,False
nextstep_nigeria_wildlife_plant_national::4,nextstep_nigeria_wildlife_plant_national,4,nigeria,wildlife,plant,national,0.5,0.0,0.0,0.0,4,1.1215040683746338,enhanced_heuristic,1,1,False,True
nextstep_nigeria_wildlife_plant_national::5,nextstep_nigeria_wildlife_plant_national,5,nigeria,wildlife,plant,national,0.5,0.0,0.0,0.0,4,1.0893886089324951,enhanced_heuristic,1,1,False,False
nextstep_united_states_architecture_house_general::step0,nextstep_united_states_architecture_house_general,step0,united_states,architecture,house,general,0.5,0.0,0.0,0.0,4,2.880526065826416,enhanced_heuristic,3,3,True,False
nextstep_united_states_architecture_house_general::1,nextstep_united_states_architecture_house_general,1,united_states,architecture,house,general,0.5,0.0,0.0,0.0,4,2.875081777572632,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_house_general::2,nextstep_united_states_architecture_house_general,2,united_states,architecture,house,general,0.75,1.0,0.5,0.6666666666666666,4,2.873171806335449,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_house_general::3,nextstep_united_states_architecture_house_general,3,united_states,architecture,house,general,0.75,1.0,0.5,0.6666666666666666,4,2.8703622817993164,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_house_general::4,nextstep_united_states_architecture_house_general,4,united_states,architecture,house,general,0.5,0.0,0.0,0.0,4,2.8767616748809814,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_house_general::5,nextstep_united_states_architecture_house_general,5,united_states,architecture,house,general,0.5,0.0,0.0,0.0,4,2.8376595973968506,enhanced_heuristic,5,5,False,True
nextstep_united_states_architecture_house_modern::step0,nextstep_united_states_architecture_house_modern,step0,united_states,architecture,house,modern,0.5,0.0,0.0,0.0,4,2.2696287631988525,enhanced_heuristic,5,5,True,False
nextstep_united_states_architecture_house_modern::1,nextstep_united_states_architecture_house_modern,1,united_states,architecture,house,modern,0.5,0.0,0.0,0.0,4,2.271712064743042,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_house_modern::2,nextstep_united_states_architecture_house_modern,2,united_states,architecture,house,modern,0.5,0.0,0.0,0.0,4,2.2725577354431152,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_house_modern::3,nextstep_united_states_architecture_house_modern,3,united_states,architecture,house,modern,0.5,0.0,0.0,0.0,4,2.2738609313964844,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_house_modern::4,nextstep_united_states_architecture_house_modern,4,united_states,architecture,house,modern,0.5,0.0,0.0,0.0,4,2.2714922428131104,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_house_modern::5,nextstep_united_states_architecture_house_modern,5,united_states,architecture,house,modern,0.5,0.0,0.0,0.0,4,2.27467679977417,enhanced_heuristic,1,1,False,True
nextstep_united_states_architecture_house_traditional::step0,nextstep_united_states_architecture_house_traditional,step0,united_states,architecture,house,traditional,0.5,0.0,0.0,0.0,4,2.2757110595703125,enhanced_heuristic,1,1,True,False
nextstep_united_states_architecture_house_traditional::1,nextstep_united_states_architecture_house_traditional,1,united_states,architecture,house,traditional,0.5,0.0,0.0,0.0,4,2.3071789741516113,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_house_traditional::2,nextstep_united_states_architecture_house_traditional,2,united_states,architecture,house,traditional,0.5,0.0,0.0,0.0,4,2.277207374572754,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_house_traditional::3,nextstep_united_states_architecture_house_traditional,3,united_states,architecture,house,traditional,0.5,0.0,0.0,0.0,4,2.2770514488220215,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_house_traditional::4,nextstep_united_states_architecture_house_traditional,4,united_states,architecture,house,traditional,0.5,0.0,0.0,0.0,4,2.2763679027557373,enhanced_heuristic,5,5,False,True
nextstep_united_states_architecture_house_traditional::5,nextstep_united_states_architecture_house_traditional,5,united_states,architecture,house,traditional,0.5,0.0,0.0,0.0,4,2.2742459774017334,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_landmark_general::step0,nextstep_united_states_architecture_landmark_general,step0,united_states,architecture,landmark,general,0.5,0.0,0.0,0.0,4,2.8727400302886963,enhanced_heuristic,5,5,False,True
nextstep_united_states_architecture_landmark_general::1,nextstep_united_states_architecture_landmark_general,1,united_states,architecture,landmark,general,0.75,1.0,0.5,0.6666666666666666,4,2.871610164642334,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_landmark_general::2,nextstep_united_states_architecture_landmark_general,2,united_states,architecture,landmark,general,0.75,1.0,0.5,0.6666666666666666,4,2.8724169731140137,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_landmark_general::3,nextstep_united_states_architecture_landmark_general,3,united_states,architecture,landmark,general,0.75,1.0,0.5,0.6666666666666666,4,2.8725428581237793,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_landmark_general::4,nextstep_united_states_architecture_landmark_general,4,united_states,architecture,landmark,general,0.75,1.0,0.5,0.6666666666666666,4,2.8697619438171387,enhanced_heuristic,5,5,True,False
nextstep_united_states_architecture_landmark_general::5,nextstep_united_states_architecture_landmark_general,5,united_states,architecture,landmark,general,0.5,0.0,0.0,0.0,4,2.8715627193450928,enhanced_heuristic,1,1,False,False
nextstep_united_states_architecture_landmark_modern::step0,nextstep_united_states_architecture_landmark_modern,step0,united_states,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.4291112422943115,enhanced_heuristic,3,3,True,False
nextstep_united_states_architecture_landmark_modern::1,nextstep_united_states_architecture_landmark_modern,1,united_states,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.431410074234009,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_landmark_modern::2,nextstep_united_states_architecture_landmark_modern,2,united_states,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.4291300773620605,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_landmark_modern::3,nextstep_united_states_architecture_landmark_modern,3,united_states,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.4309351444244385,enhanced_heuristic,1,1,False,False
nextstep_united_states_architecture_landmark_modern::4,nextstep_united_states_architecture_landmark_modern,4,united_states,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.433105945587158,enhanced_heuristic,1,1,False,False
nextstep_united_states_architecture_landmark_modern::5,nextstep_united_states_architecture_landmark_modern,5,united_states,architecture,landmark,modern,0.5,0.0,0.0,0.0,4,2.4330146312713623,enhanced_heuristic,1,1,False,True
nextstep_united_states_architecture_landmark_traditional::step0,nextstep_united_states_architecture_landmark_traditional,step0,united_states,architecture,landmark,traditional,0.5,0.0,0.0,0.0,4,2.4306564331054688,enhanced_heuristic,5,5,False,True
nextstep_united_states_architecture_landmark_traditional::1,nextstep_united_states_architecture_landmark_traditional,1,united_states,architecture,landmark,traditional,0.5,0.0,0.0,0.0,4,2.432950973510742,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_landmark_traditional::2,nextstep_united_states_architecture_landmark_traditional,2,united_states,architecture,landmark,traditional,0.5,0.0,0.0,0.0,4,2.431239604949951,enhanced_heuristic,5,5,True,False
nextstep_united_states_architecture_landmark_traditional::3,nextstep_united_states_architecture_landmark_traditional,3,united_states,architecture,landmark,traditional,0.5,0.0,0.0,0.0,4,2.4344747066497803,enhanced_heuristic,3,3,False,False
nextstep_united_states_architecture_landmark_traditional::4,nextstep_united_states_architecture_landmark_traditional,4,united_states,architecture,landmark,traditional,0.5,0.0,0.0,0.0,4,2.434802532196045,enhanced_heuristic,5,5,False,False
nextstep_united_states_architecture_landmark_traditional::5,nextstep_united_states_architecture_landmark_traditional,5,united_states,architecture,landmark,traditional,0.5,0.0,0.0,0.0,4,2.4318737983703613,enhanced_heuristic,5,5,False,False
nextstep_united_states_art_dance_general::step0,nextstep_united_states_art_dance_general,step0,united_states,art,dance,general,0.75,0.6666666666666666,1.0,0.8,4,2.339907646179199,enhanced_heuristic,3,3,True,False
nextstep_united_states_art_dance_general::1,nextstep_united_states_art_dance_general,1,united_states,art,dance,general,0.75,0.6666666666666666,1.0,0.8,4,2.3442459106445312,enhanced_heuristic,1,1,False,False
nextstep_united_states_art_dance_general::2,nextstep_united_states_art_dance_general,2,united_states,art,dance,general,0.75,0.6666666666666666,1.0,0.8,4,2.3102869987487793,enhanced_heuristic,1,1,False,False
nextstep_united_states_art_dance_general::3,nextstep_united_states_art_dance_general,3,united_states,art,dance,general,0.75,0.6666666666666666,1.0,0.8,4,2.3093197345733643,enhanced_heuristic,1,1,False,False
nextstep_united_states_art_dance_general::4,nextstep_united_states_art_dance_general,4,united_states,art,dance,general,0.75,0.6666666666666666,1.0,0.8,4,2.308811902999878,enhanced_heuristic,1,1,False,False
nextstep_united_states_art_dance_general::5,nextstep_united_states_art_dance_general,5,united_states,art,dance,general,0.75,0.6666666666666666,1.0,0.8,4,2.308889865875244,enhanced_heuristic,3,3,False,True
nextstep_united_states_art_dance_modern::step0,nextstep_united_states_art_dance_modern,step0,united_states,art,dance,modern,1.0,1.0,1.0,1.0,4,2.364304780960083,enhanced_heuristic,1,1,True,False
nextstep_united_states_art_dance_modern::1,nextstep_united_states_art_dance_modern,1,united_states,art,dance,modern,1.0,1.0,1.0,1.0,4,2.300238609313965,enhanced_heuristic,1,1,False,False
nextstep_united_states_art_dance_modern::2,nextstep_united_states_art_dance_modern,2,united_states,art,dance,modern,1.0,1.0,1.0,1.0,4,2.300757646560669,enhanced_heuristic,1,1,False,False
nextstep_united_states_art_dance_modern::3,nextstep_united_states_art_dance_modern,3,united_states,art,dance,modern,1.0,1.0,1.0,1.0,4,2.301795482635498,enhanced_heuristic,1,1,False,False
nextstep_united_states_art_dance_modern::4,nextstep_united_states_art_dance_modern,4,united_states,art,dance,modern,1.0,1.0,1.0,1.0,4,2.301741600036621,enhanced_heuristic,1,1,False,False
nextstep_united_states_art_dance_modern::5,nextstep_united_states_art_dance_modern,5,united_states,art,dance,modern,1.0,1.0,1.0,1.0,4,2.299288511276245,enhanced_heuristic,3,3,False,True
nextstep_united_states_art_dance_traditional::step0,nextstep_united_states_art_dance_traditional,step0,united_states,art,dance,traditional,0.5,0.5,0.5,0.5,4,2.4848971366882324,enhanced_heuristic,1,1,True,False
nextstep_united_states_art_dance_traditional::1,nextstep_united_states_art_dance_traditional,1,united_states,art,dance,traditional,0.5,0.5,0.5,0.5,4,2.4846513271331787,enhanced_heuristic,1,1,False,False
nextstep_united_states_art_dance_traditional::2,nextstep_united_states_art_dance_traditional,2,united_states,art,dance,traditional,0.25,0.3333333333333333,0.5,0.4,4,2.415196657180786,enhanced_heuristic,1,1,False,False
nextstep_united_states_art_dance_traditional::3,nextstep_united_states_art_dance_traditional,3,united_states,art,dance,traditional,0.25,0.3333333333333333,0.5,0.4,4,2.415445327758789,enhanced_heuristic,1,1,False,False
nextstep_united_states_art_dance_traditional::4,nextstep_united_states_art_dance_traditional,4,united_states,art,dance,traditional,0.5,0.5,0.5,0.5,4,2.4166836738586426,enhanced_heuristic,1,1,False,False
nextstep_united_states_art_dance_traditional::5,nextstep_united_states_art_dance_traditional,5,united_states,art,dance,traditional,0.5,0.5,0.5,0.5,4,2.4498953819274902,enhanced_heuristic,3,3,False,True
nextstep_united_states_art_painting_general::step0,nextstep_united_states_art_painting_general,step0,united_states,art,painting,general,1.0,1.0,1.0,1.0,4,4.033639669418335,enhanced_heuristic,3,3,True,False
nextstep_united_states_art_painting_general::1,nextstep_united_states_art_painting_general,1,united_states,art,painting,general,1.0,1.0,1.0,1.0,4,3.999589443206787,enhanced_heuristic,1,1,False,False
